"","BM_Series2_A549_Mock_1","BM_Series2_A549_Mock_2","BM_Series2_A549_Mock_3","BM_Series2_A549_SARS.CoV.2_1","BM_Series2_A549_SARS.CoV.2_2","BM_Series2_A549_SARS.CoV.2_3"
"SOS2",486.042954925635,398.845221260833,396.877693495693,600.036969384026,409.048589607176,425.50791508698
"CDKL1",38.2280975784207,57.783229935315,44.302626250682,46.4463762912321,38.9206680409813,46.3823793696708
"NIN",1064.14541014216,1045.73552712204,1192.47902324752,1151.74460127582,1001.25326411309,1046.62847360257
"PYGL",2345.95692690431,2397.29936877978,2525.24969628887,2621.08199178629,2591.65860131711,2581.28024318168
"TRIM9",326.10907730163,303.009620392505,334.11563964056,316.965135500976,309.075893266616,331.734843752645
"PSMC6",1460.46936054701,1450.21813666925,1371.5354710107,2100.75704657776,1577.43178119036,1595.15052527868
"GNPNAT1",843.358642495364,803.327830808038,738.377104178033,1008.63955000014,754.755699853539,802.616825614303
"DDHD1",318.307424734605,283.278761390203,330.42375411967,396.049505942804,328.917802463979,359.967596412445
"CDKN3",766.12228208182,724.404394798827,660.847508239339,852.353770317476,731.861189241197,659.436437125319
"CNIH1",1742.8891834733,1612.29304990245,1325.38690199957,2257.04282626041,1533.16906067316,1468.10313830958
"CGRRF1",174.757017501352,159.256219090015,164.288905679612,245.412609863132,160.261574286394,150.238576653934
"ATP6V1D",799.669388120026,769.503501089805,692.228535166906,989.182284256511,801.307871431968,740.101444724747
"CCDC198",138.869415693039,129.65993058656,158.751077398277,164.445278220308,144.998567211499,161.330015198855
"PLEK2",333.130564611952,405.891956618798,352.575067245011,303.156753360339,325.865201049,287.36908957296
"PIGH",293.342136520127,280.460067247017,215.975302972075,306.295022028666,293.812886191721,276.277651028039
"PSMA3",2047.93379884397,1988.58871801779,1844.09681768464,2671.29429047951,2106.29497633546,2027.71662853061
"VTI1B",1146.06276209592,1192.30762256772,1057.72520173503,1221.41416571267,1143.19922990961,1105.11060411216
"TIMM9",519.590060963841,520.049069417835,372.880437609907,659.036420348564,515.126488777693,469.873669266665
"GSTZ1",605.408239201112,631.387488073686,575.934141258866,483.921028655945,550.994555403696,459.790543316736
"KIAA0586",361.216513853241,294.553537962947,252.894158180976,383.496431269498,319.759998219042,287.36908957296
"TMED8",426.750395416248,352.336767898262,417.183063860589,513.420754138214,390.732981117302,431.557790656937
"SAMD15",67.8743773331144,45.0991062909776,77.5295959386934,73.43548683884,74.0255843132389,64.532006079542
"AHSA1",3825.93041886888,3810.8744815876,4031.53898881206,3998.15428344795,4333.93085891633,3965.69343610685
"DAAM1",203.623131999343,181.805772235503,186.440218804953,221.561767983851,170.182528885075,179.479641908726
"ISM2",2.34049577010739,4.22804121477915,1.84594276044508,8.15949853764888,6.86835318370258,6.04987556995706
"SPTLC2",951.801613177006,945.671885038936,989.425319598564,980.395131985197,861.596749377801,948.822151888265
"AL159141.1",621.791709591864,649.709000004396,660.847508239339,522.207906409529,595.25727592089,639.270185225462
"LGMN",1203.0148258352,1202.17305206887,1212.78439361242,1202.58455370271,1286.67149641362,1156.53454645679
"ALKBH1",224.68759393031,224.086184383295,219.667188492965,269.891105476079,233.524008245888,264.177899888125
"SNW1",1387.13382641698,1329.01428851225,1515.51900632541,1739.22849598654,1569.03712729917,1561.87620964391
"CHGA",17.9438009041567,23.9589002170818,14.7675420835607,6.90419107031829,9.9209545986815,11.0914385449213
"ITPK1",1754.59166232384,1834.96988721415,1893.93727221665,1508.25192199771,1804.08743625254,1853.27854959685
"DHRS7",1137.48094427219,1171.16741649382,1251.54919158177,1372.05106179234,1306.51340561098,1211.9917391814
"PPM1A",640.515675752723,645.480958789616,692.228535166906,746.907943061706,608.230831934551,659.436437125319
"SIX4",91.2793350341883,85.970171367176,88.6052525013639,75.9461017735012,79.367636789452,79.6566950044346
"GALNT16",83.4776824671637,85.970171367176,84.9133669804738,56.4888360298769,80.1307871431968,74.6151320294704
"ASB2",7.02148731032218,2.8186941431861,5.53782828133525,3.13826866832649,3.81575176872366,0
"CEP128",248.092551631384,257.910514101528,251.048215420531,294.369601089025,299.154938667935,261.152962103146
"ERH",2352.19824895793,2418.43957485367,2045.30457857315,2803.72922828289,2361.95034483994,2220.30433417424
"HIF1A",4483.60973026906,4057.51021911639,3913.39865214357,6364.40885936613,5118.44942256591,5345.06506605706
"SUSD6",314.406598451093,328.37786768118,321.194040317444,255.455069601777,244.971263552059,235.945147228325
"SRSF5",2645.54038547806,2890.57084383734,2687.69265920804,2995.16361705081,2866.39272866521,2915.03171212431
"EIF5",3956.2180167382,3684.03324514423,3525.75067245011,5089.64412629191,4225.56350868458,4137.10657725563
"DICER1",795.768561836513,699.036147510152,729.147390375807,893.778916739386,670.809160941619,735.059881749783
"ZFYVE21",616.330552794947,589.107075925894,592.547626102871,569.281936434426,597.546726982124,566.671678385978
"MTHFD1",4350.20147137294,4342.19832757818,4505.94627824645,4444.41608808398,4473.58737365161,4317.59453175935
"ZC3H14",1613.3817508607,1485.45181345907,1532.13249116942,1973.97099237736,1704.87789026573,1719.1729744628
"TELO2",917.474341882098,914.666249463889,858.363383606963,653.387536745576,768.492406220944,829.84126567911
"PCNX1",844.918973008769,755.410030373874,825.136413918952,894.406570473051,822.67608133682,842.949329414017
"BDKRB1",30.4264450113961,40.8710650761984,29.5350841671213,33.8933016179261,35.8680666260024,39.3241912047209
"GSKIP",486.042954925635,452.400409981369,337.80752516145,589.994509645381,367.075320151216,342.826282297567
"VRK1",468.879319278181,393.207832974461,411.645235579253,616.355966459323,451.785009416881,468.865356671672
"PSMC1",2681.42798728637,2381.79655099225,2427.41472998528,3064.83318148765,2658.81583244664,2501.62354817724
"PAPLN",529.732209300973,521.458416489428,489.174831517947,389.772968606151,399.890785362239,405.341663187123
"RPS6KA5",135.748754666229,139.525360087712,103.372794584925,153.147511014333,120.577755891668,125.030761779113
"PPP4R3A",1211.59664365893,1175.3954577086,1083.56840038126,1410.96559327959,1138.62032778714,1176.70079835665
"C14orf93",118.585119018775,139.525360087712,153.213249116942,121.764824331068,149.577469333967,122.005823994134
"PSMB5",3682.38001163563,3781.27819308415,3302.39159843625,3496.03129651571,3682.96360717207,3498.84470462517
"YY1",1898.1420695571,1734.90624513104,2089.60720482383,1885.47181593056,1894.90232834817,2007.55037663075
"ACIN1",3185.41474311616,3435.98816054385,3527.59661521055,3083.66279349761,3487.59711661342,3475.65351494033
"CCNB1IP1",441.573535293595,439.716286337031,454.10191906949,581.207357374067,498.337180995309,492.056546356507
"TRIP11",667.041294480607,620.112711500941,548.244999852189,883.108803267075,642.572597853064,617.08730813562
"APEX1",3729.97009229448,4099.79063126418,3771.2610595893,3726.38021677088,3794.3835588188,3578.5013996296
"PABPN1",2051.05445987078,2339.51613884446,2048.99646409404,1970.20506997537,2110.11072810418,2119.47307467496
"ARHGAP5",1550.9685303245,1299.41800000879,991.271262359009,1890.49304579988,1220.27741563783,1162.58442202675
"CINP",552.357001745345,553.873399136068,629.466481311773,577.441434972075,579.994268845996,548.522051676107
"DHRS2",36.6677670650158,31.0056355750471,23.9972558857861,26.3614568139426,30.5260141497892,26.2161274698139
"SRP54",1284.15201253226,1274.04975272012,1238.62759225865,1728.55838251423,1353.06557718941,1425.75400931988
"CHD8",1498.69745812543,1382.56947723278,1583.81888846188,1454.2737009025,1467.53813025112,1638.50796686337
"PCK2",603.067743431005,693.39875922378,682.99882136468,610.07942912267,735.676941009921,686.660877190126
"PRORP",592.14542983717,501.727557487125,463.331632871716,665.312957685217,477.732121444202,531.380737561228
"DCAF11",825.414841591207,909.028861177516,854.671498086073,852.353770317476,875.333455745207,923.614337013444
"PSMA6",2495.74865619118,2380.38720392066,2146.83143039763,3412.55334993823,2816.7879556718,2649.84549964119
"NFKBIA",1582.1751405926,1574.24067896944,1692.72951132814,1980.87518344768,2012.42748282486,2241.47889866909
"EMC9",511.008243140114,504.546251630311,516.863972924623,450.027727038019,518.942240546417,467.857044076679
"PSME2",1909.84454840763,1961.81112365752,2043.45863581271,2614.80545444963,2787.7882422295,2591.36336913161
"BRMS1L",261.355360995325,238.179655099225,175.364562242283,303.784407094005,235.050308953377,215.778895328468
"REC8",46.8099154021479,50.7364945773498,38.7647979693467,138.083821406366,123.630357306646,117.972573614163
"TM9SF1",1359.04787717569,1567.19394361147,1552.43786153431,1514.52845933437,1713.27254415692,1670.77396990314
"SEC23A",2091.62305321931,1887.11572886309,1908.70481430021,2383.20122672714,2033.79569272971,2081.15719606523
"GMPR2",951.021447920304,955.537314540087,1002.34691892168,1112.83006978857,1157.69908663076,1087.96928999728
"PNN",2660.3635253554,2746.81744253485,2787.37356827207,3292.67148680816,3134.25850282961,3034.01259833346
"RABGGTA",310.505772167581,304.418967464099,317.502154796554,262.359260672095,279.313029470572,281.319214003003
"NFATC4",7.02148731032218,0,3.69188552089016,0.627653733665299,3.81575176872366,3.02493778497853
"PLTP",30.4264450113961,23.9589002170818,20.3053703648959,34.5209553515914,35.1049162722576,39.3241912047209
"PCIF1",669.381790250714,618.703364429348,671.92316480201,544.803440821479,664.703958111661,609.020807375677
"GSS",1636.78670856177,1873.02225814716,1840.40493216375,1486.28404131943,1677.40447753092,1642.54121724334
"MMP9",5.46115679691725,2.8186941431861,5.53782828133525,2.5106149346612,3.05260141497892,3.02493778497853
"VSX1",22.6247924443715,18.3215119307096,31.3810269275664,23.2231881456161,25.9471120273209,18.1496267098712
"TRPC4AP",2140.77346439156,2150.66363125099,2047.1505213336,2001.58775665864,2174.97850817248,2201.14639486938
"PYGB",4769.15021422216,5031.36904558718,5068.9588201822,4079.12161509078,4796.39997328563,4865.10827084047
"ABHD12",2407.5899821838,2209.8562082579,2300.04467951457,2002.2154103923,2208.55712373725,2224.33758455421
"PROCR",1494.01646658522,1619.33978526041,1613.353972629,1685.25027489133,1850.63960783097,1680.85709585307
"GINS1",916.694176625395,990.770991329913,937.738922306102,1080.19207563798,931.806581922317,984.113092713015
"NINL",967.404918311056,1044.32618005045,1142.63856871551,906.331991412692,953.174791827169,1067.80303809742
"CD40",94.3999960609982,145.162748374084,132.907878752046,124.275439265729,121.340906245412,133.097262539055
"UQCC1",673.282616534227,668.030511935105,616.544881988657,654.015190479241,644.862048914298,678.594376430183
"ZMYND8",625.692535875376,603.200546641825,605.469225425987,679.748993559519,662.414507050427,719.93519282489
"SGK2",180.998339554972,187.443160521875,167.980791200502,134.945552738039,151.866920395201,146.205326273962
"IFT52",578.102455216526,525.686457704207,502.096430841062,627.026079931633,538.020999390035,558.605177626035
"MYBL2",2068.99826077493,2229.5870672602,2516.01998248665,1763.70699159949,2303.1877676016,2325.1688440535
"R3HDML",4.68099154021479,1.40934707159305,1.84594276044508,1.8829612009959,1.52630070748946,2.01662518998569
"HNF4A",890.168557897512,777.959583519363,850.979612565183,728.705984785412,876.859756452696,801.60851301931
"NDRG3",813.71236274067,842.789548812643,802.985100793611,790.216050684611,798.255270016989,815.72488934921
"SLA2",0.780165256702464,1.40934707159305,0,0.627653733665299,3.81575176872366,0
"RAB5IF",3115.19987001294,3027.27750978187,3234.09171629978,3126.34324738685,3107.54824044855,3038.04584871344
"NFATC2",61.6330552794947,52.1458416489428,55.3782828133525,47.0740300248974,45.0258708709391,36.2992534197423
"RIMS4",80.3570214403538,94.4262537967343,92.2971380222541,79.712024175493,91.5780424493677,81.6733201944203
"PABPC1L",376.81981898729,405.891956618798,415.337121100143,343.954246048584,380.812026518621,453.740667746779
"STK4",831.656163644827,818.830648595561,814.060757356281,854.864385252137,865.412501146525,855.049080553931
"SALL4",90.4991697774858,91.6075596535482,97.8349663035893,101.052251120113,80.1307871431968,82.6816327894131
"ADNP",1330.1817626777,1186.67023428135,1384.45707033381,1504.48599959572,1323.30271339336,1263.41568152603
"PFDN4",404.905768228579,414.348039048356,199.361818128069,681.631954760515,492.995128519096,356.942658627466
"DOK5",1.56033051340493,0,1.84594276044508,1.8829612009959,1.52630070748946,0
"CSTF1",670.161955507417,682.123982651036,594.393568863316,761.343978936007,674.624912710342,646.328373390412
"BMP7",12.4826441072394,8.45608242955829,22.151313125341,11.9254209396407,16.0261574286394,12.0997511399141
"RAE1",916.694176625395,880.841919745656,862.055269127853,956.544290105915,975.306152085766,928.655899988408
"TPD52L2",2398.22799910337,2641.11641216537,2809.52488139741,2299.09562641599,2547.39588079991,2708.32763015078
"DNAJC5",1291.17349984258,1455.85552495562,1471.21638007473,1267.8605420039,1418.69650761145,1425.75400931988
"NELFCD",1203.0148258352,1324.78624729747,1308.77341715556,1190.65913276307,1298.11875171979,1369.28850400028
"CTSZ",2629.1569150873,2770.77634275193,2667.38728884314,2494.2959375859,2954.15501934585,2950.32265294906
"PRPF6",1698.41976384126,1885.7063817915,1796.10230591306,1444.23124116385,1688.08858248335,1736.31428857768
"TUBB1",10.9223135938345,8.45608242955829,11.0756565626705,7.53184480398359,7.63150353744731,14.1163763298998
"PRELID3B",961.163596257436,990.770991329913,874.976868450969,1269.7435032049,983.700805976958,974.029966763086
"MTG2",469.659484534883,490.452780914381,509.480201882843,382.868777535832,460.942813661818,467.857044076679
"PSMA7",4906.4592994018,5063.78402823382,4520.71382033001,4710.54127115807,5016.95042551786,4487.99936031314
"SLCO4A1",227.028089700417,239.589002170818,271.353585785427,216.540538114528,264.813172749422,306.527028877824
"MRGBP",574.201628933014,629.978141002093,647.925908916224,583.717972308728,637.993695730595,622.128871110584
"TCFL5",198.161975202426,207.174019524178,230.742845055635,207.125732109549,254.129067796995,191.57939304864
"DIDO1",1698.41976384126,1653.16411497865,1901.32104325843,1454.2737009025,1559.87932305423,1676.8238454731
"GID8",770.803273622035,854.064325385388,889.744410534529,825.992313503533,831.070735228012,848.999204983974
"BIRC7",99.8611528579154,111.338418655851,108.91062286626,101.052251120113,78.6044864357073,104.864509879256
"NKAIN4",115.464457991965,136.706665944526,151.367306356497,122.392478064733,129.735560136604,117.972573614163
"ARFGAP1",2097.08421001622,2171.80383732489,2161.59897248119,1737.34553478555,2092.55826996805,2048.89119302546
"COL20A1",47.5900806588503,45.0991062909776,59.0701683342426,29.499725482269,18.3156084898735,26.2161274698139
"CHRNA4",0.780165256702464,2.8186941431861,0,1.2553074673306,3.81575176872366,4.03325037997137
"EEF1A2",1484.65448350479,1457.26487202721,1593.04860226411,1595.49579097719,1842.24495393978,1924.86874384134
"PTK6",101.42148337132,126.841236443374,142.137592554271,69.0419107031829,98.4463956330703,118.980886209155
"GMEB2",382.280975784207,427.032162692694,385.802036933022,312.571559365319,387.680379702323,377.108910527323
"C20orf27",1139.8214400423,1185.26088720975,1129.71696939239,922.023334754324,1031.01612790913,1116.20204265708
"SPEF1",9.36198308042957,5.63738828637219,12.9215993231156,4.39357613565709,5.34205247621312,19.157939304864
"CDC25B",3886.78330889168,4011.00176575382,4101.68481370897,3406.90446633524,3868.40914313204,3845.7042373027
"ISM1",22.6247924443715,23.9589002170818,22.151313125341,18.2019582762937,22.8945106123419,30.2493778497853
"RNF24",555.477662772155,582.060340567929,539.015286049964,568.654282700761,566.25756247859,552.555302056078
